0.22002 1.4087990e-14 5.4218877e-16
0.22019 1.3787368e-14 4.9094547e-16
0.22036 1.4521230e-14 5.0080866e-16
0.22053 1.4431105e-14 5.9783130e-16
0.22070 1.2995640e-14 4.9221237e-16
0.22087 1.2754878e-14 5.6496785e-16
0.22104 1.5788953e-14 5.4677173e-16
0.22121 1.3078254e-14 4.7627802e-16
0.22138 1.2920260e-14 5.1730957e-16
0.22155 1.2785765e-14 4.7675150e-16
0.22172 1.2661152e-14 4.7210150e-16
0.22189 1.3021399e-14 4.7760094e-16
0.22206 1.2737367e-14 4.9991140e-16
0.22223 1.3478994e-14 5.3894185e-16
0.22240 1.3999253e-14 5.2175658e-16
0.22257 1.2879761e-14 4.6123956e-16
0.22274 1.2436503e-14 4.6210388e-16
0.22291 1.2236546e-14 4.4684594e-16
0.22308 1.2439868e-14 5.0148252e-16
0.22325 1.2937861e-14 4.6817544e-16
0.22342 1.1121843e-14 4.2409815e-16
0.22359 1.1531246e-14 4.4100000e-16
0.22376 1.1626518e-14 4.4048601e-16
0.22393 1.2012459e-14 4.4552463e-16
0.22410 1.3578022e-14 4.7826314e-16
0.22427 1.5866251e-14 5.1631501e-16
0.22444 1.1906373e-14 4.4577730e-16
0.22461 1.2558165e-14 4.6755397e-16
0.22478 1.1440142e-14 4.2652508e-16
0.22495 1.2101704e-14 4.3475719e-16
0.22512 1.1989370e-14 4.4676090e-16
0.22529 1.2770522e-14 5.0865272e-16
0.22546 1.2444072e-14 4.3160871e-16
0.22563 1.2452845e-14 4.4384640e-16
0.22580 1.2752409e-14 4.4148625e-16
0.22597 1.2734562e-14 4.7065719e-16
0.22614 1.2320013e-14 4.6518629e-16
0.22631 1.2534133e-14 4.2711715e-16
0.22648 1.2805540e-14 4.7507620e-16
0.22665 1.3205182e-14 4.5662841e-16
0.22682 1.3276152e-14 4.2349330e-16
0.22699 1.3896185e-14 4.3741042e-16
0.22716 1.4188815e-14 4.2624533e-16
0.22733 1.3314088e-14 4.2778684e-16
0.22750 1.4981960e-14 4.7807660e-16
0.22767 1.5064625e-14 4.4265391e-16
0.22784 1.5384935e-14 4.3629305e-16
0.22801 1.5525471e-14 4.3748849e-16
0.22818 1.5740542e-14 4.3659369e-16
0.22835 1.4899467e-14 4.2642973e-16
0.22852 1.7305180e-14 4.5757715e-16
0.22869 1.6546641e-14 4.5671439e-16
0.22886 1.6455370e-14 4.4411655e-16
0.22903 1.7812991e-14 4.7413045e-16
0.22920 1.7382017e-14 4.6995128e-16
0.22937 1.7675242e-14 4.4380230e-16
0.22954 1.8165226e-14 4.4686035e-16
0.22971 2.0118543e-14 4.7552865e-16
0.22988 1.8780884e-14 4.9771863e-16
0.23005 1.9283089e-14 4.7454376e-16
0.23022 1.9560100e-14 4.8059582e-16
0.23039 2.0852544e-14 4.6986388e-16
0.23056 2.1584361e-14 4.7663646e-16
0.23073 2.1815038e-14 4.9145759e-16
0.23090 2.2372757e-14 4.8562544e-16
0.23107 2.3090473e-14 4.8547944e-16
0.23124 2.3773355e-14 4.9125072e-16
0.23141 2.5023080e-14 4.9105050e-16
0.23158 2.6552297e-14 5.0861025e-16
0.23175 2.6258342e-14 5.0126407e-16
0.23192 2.7416719e-14 5.0845720e-16
0.23209 2.7788884e-14 5.1854638e-16
0.23226 2.7910160e-14 5.4340809e-16
0.23243 2.8738385e-14 5.4677049e-16
0.23260 2.8991324e-14 5.1903575e-16
0.23277 3.0812662e-14 5.4934582e-16
0.23294 3.1102924e-14 5.3179362e-16
0.23311 3.1186148e-14 5.2457894e-16
0.23328 3.1785392e-14 5.3411692e-16
0.23345 3.1158197e-14 5.3851779e-16
0.23362 3.1386589e-14 5.3434374e-16
0.23379 3.2796665e-14 5.3303492e-16
0.23396 3.3759774e-14 5.4976812e-16
0.23413 3.1911597e-14 5.3237543e-16
0.23430 2.5254388e-14 5.0559275e-16
0.23447 2.2857954e-14 4.7399505e-16
0.23464 2.9789857e-14 5.0996815e-16
0.23481 3.4625767e-14 5.5566903e-16
0.23498 3.4978012e-14 6.0430246e-16
0.23515 3.5831649e-14 5.4731745e-16
0.23532 3.5937080e-14 5.4999427e-16
0.23549 3.6967964e-14 5.5181572e-16
0.23566 3.6262756e-14 5.4801695e-16
0.23583 3.5545909e-14 5.7889511e-16
0.23600 3.6608753e-14 5.6317160e-16
0.23617 3.8025331e-14 6.1025139e-16
0.23634 3.7689710e-14 5.5142908e-16
0.23651 3.8357736e-14 5.5330544e-16
0.23668 3.7768235e-14 5.4909315e-16
0.23685 3.8079702e-14 5.5062374e-16
0.23702 3.7106459e-14 5.4873499e-16
0.23719 3.6578056e-14 5.6767266e-16
0.23736 3.1032795e-14 5.2166639e-16
0.23753 3.0129196e-14 4.9795790e-16
0.23770 3.5571443e-14 5.9924212e-16
0.23787 3.6904591e-14 5.4248650e-16
0.23804 3.2845786e-14 5.1660341e-16
0.23821 2.2333099e-14 4.3208989e-16
0.23838 2.2092570e-14 4.3963513e-16
0.23855 3.2502017e-14 5.2980031e-16
0.23872 3.8300269e-14 5.7830439e-16
0.23889 3.8418848e-14 5.4621049e-16
0.23906 3.8577336e-14 5.4228751e-16
0.23923 3.7869380e-14 5.3773775e-16
0.23940 3.7668516e-14 5.3733502e-16
0.23957 3.7410947e-14 5.3682217e-16
0.23974 3.7295491e-14 5.3348235e-16
0.23991 3.7869042e-14 5.4159045e-16
0.24008 3.7066902e-14 5.3441400e-16
0.24025 3.7100158e-14 5.3809796e-16
0.24042 3.5757365e-14 5.2307617e-16
0.24059 3.4660519e-14 5.2498079e-16
0.24076 3.4875430e-14 5.6827679e-16
0.24093 3.4279976e-14 5.2994388e-16
0.24110 3.3944288e-14 5.0850520e-16
0.24127 3.2492023e-14 5.2880533e-16
0.24144 3.2676601e-14 5.2593201e-16
0.24161 3.2628359e-14 5.1177700e-16
0.24178 3.2884941e-14 4.9892483e-16
0.24195 3.2243217e-14 4.9991368e-16
0.24212 3.0894700e-14 5.0827775e-16
0.24229 3.1648976e-14 5.1378871e-16
0.24246 3.1913495e-14 4.8853753e-16
0.24263 3.1811181e-14 5.0262316e-16
0.24280 3.0521074e-14 5.1404559e-16
0.24297 2.9280539e-14 4.7527009e-16
0.24314 2.9424232e-14 4.8151069e-16
0.24331 2.9349414e-14 4.7849796e-16
0.24348 2.8989307e-14 4.7497482e-16
0.24365 2.9294717e-14 4.6619309e-16
0.24382 2.8728222e-14 4.6191163e-16
0.24399 2.7969063e-14 4.5898800e-16
0.24416 2.8594133e-14 4.6155082e-16
0.24433 2.7683282e-14 4.5197728e-16
0.24450 2.7673346e-14 4.6149694e-16
0.24467 2.8999926e-14 5.8021191e-16
0.24484 2.7295998e-14 4.5020590e-16
0.24501 2.7156801e-14 4.6968940e-16
0.24518 2.7323934e-14 5.0739673e-16
0.24535 2.7087760e-14 4.9881507e-16
0.24552 2.6894917e-14 4.6724905e-16
0.24569 2.7027674e-14 4.4614085e-16
0.24586 2.6800148e-14 4.4508642e-16
0.24603 2.7256904e-14 4.4806750e-16
0.24620 2.6731079e-14 4.4818410e-16
0.24637 2.6050274e-14 4.6793417e-16
0.24654 2.5950908e-14 4.3618739e-16
0.24671 2.6984263e-14 4.4314761e-16
0.24688 2.6086625e-14 4.6602852e-16
0.24705 2.6847450e-14 4.5552932e-16
0.24722 2.6623808e-14 4.4125610e-16
0.24739 2.7796409e-14 4.4684970e-16
0.24756 2.8515980e-14 4.5299201e-16
0.24773 2.7934661e-14 4.4889870e-16
0.24790 2.8527931e-14 4.6121404e-16
0.24807 2.9484114e-14 4.6895580e-16
0.24824 2.9773430e-14 4.6501510e-16
0.24841 3.0057115e-14 4.6270782e-16
0.24858 3.0090765e-14 4.7782619e-16
0.24875 3.1479263e-14 4.8462303e-16
0.24892 3.1789348e-14 4.9688532e-16
0.24909 3.2176996e-14 4.9770409e-16
0.24926 3.2658664e-14 5.0535212e-16
0.24943 3.3001217e-14 5.1651639e-16
0.24960 3.3985140e-14 4.8862711e-16
0.24977 3.3706349e-14 4.8008183e-16
0.24994 3.4013679e-14 4.8482472e-16
0.25011 3.4674882e-14 4.8500562e-16
0.25028 3.4592245e-14 4.8704897e-16
0.25045 3.6047169e-14 4.9316622e-16
0.25062 3.6268041e-14 5.0253456e-16
0.25079 3.6721064e-14 5.0712501e-16
0.25096 3.5954744e-14 4.9583954e-16
0.25113 3.7656771e-14 5.0241231e-16
0.25130 3.9658384e-14 5.2010197e-16
0.25147 4.0335832e-14 5.4065270e-16
0.25164 4.2562903e-14 5.3820264e-16
0.25181 4.3927471e-14 5.3732027e-16
0.25198 4.6449017e-14 5.4982766e-16
0.25215 4.7427641e-14 5.5588538e-16
0.25232 4.9323450e-14 5.6670031e-16
0.25249 5.2171700e-14 5.8567637e-16
0.25266 5.3666181e-14 5.9479250e-16
0.25283 5.7094273e-14 6.1450216e-16
0.25300 5.8486940e-14 6.3773907e-16
0.25317 5.8532020e-14 6.1969142e-16
0.25334 5.9653270e-14 6.1756723e-16
0.25351 6.1357877e-14 6.4208732e-16
0.25368 6.1580877e-14 6.3660320e-16
0.25385 6.3265248e-14 6.2998660e-16
0.25402 6.2489053e-14 6.3284683e-16
0.25419 6.3046735e-14 6.3008769e-16
0.25436 6.3053407e-14 6.3112044e-16
0.25453 6.5228916e-14 6.4516361e-16
0.25470 6.5570009e-14 6.4434371e-16
0.25487 6.6376092e-14 6.8121001e-16
0.25504 6.7857197e-14 7.2162009e-16
0.25521 6.6684957e-14 6.4434107e-16
0.25538 6.6015981e-14 6.3924930e-16
0.25555 6.6744098e-14 6.4202347e-16
0.25572 6.6818955e-14 6.4383125e-16
0.25589 6.7552611e-14 6.4967776e-16
0.25606 6.8323441e-14 6.5536611e-16
0.25623 6.7373639e-14 6.4625481e-16
0.25640 6.5647241e-14 6.5024520e-16
0.25657 6.5407736e-14 6.4607186e-16
0.25674 6.6083233e-14 6.3887157e-16
0.25691 6.5670097e-14 6.3799347e-16
0.25708 6.4204936e-14 6.2865413e-16
0.25725 6.3549664e-14 6.4551076e-16
0.25742 6.1562159e-14 6.2353530e-16
0.25759 5.8543952e-14 6.4596502e-16
0.25776 5.7143198e-14 5.9759153e-16
0.25793 5.8227045e-14 6.0003310e-16
0.25810 5.8729190e-14 6.0351004e-16
0.25827 5.7561915e-14 5.9730992e-16
0.25844 4.7703869e-14 5.4742993e-16
0.25861 3.8351357e-14 4.9282220e-16
0.25878 3.9442990e-14 5.0180734e-16
0.25895 5.0184399e-14 5.5736555e-16
0.25912 5.1602048e-14 5.6477672e-16
0.25929 4.7660072e-14 5.5339381e-16
0.25946 4.6855252e-14 5.4512928e-16
0.25963 4.4625811e-14 5.2760126e-16
0.25980 3.4616867e-14 4.6967812e-16
0.25997 2.5332209e-14 4.1378086e-16
0.26014 2.8673258e-14 4.3610364e-16
0.26031 3.8053364e-14 4.9094990e-16
0.26048 4.0598387e-14 5.1006563e-16
0.26065 4.0068293e-14 5.1889765e-16
0.26082 3.9122547e-14 4.9350462e-16
0.26099 3.9682743e-14 4.9655826e-16
0.26116 3.9705861e-14 5.0231051e-16
0.26133 3.8290212e-14 5.0811448e-16
0.26150 3.8449244e-14 5.0620762e-16
0.26167 3.8225846e-14 4.8745485e-16
0.26184 3.8468891e-14 4.8803570e-16
0.26201 3.7501317e-14 4.8976968e-16
0.26218 3.7708521e-14 5.1365634e-16
0.26235 3.7865478e-14 4.9770436e-16
0.26252 3.8332540e-14 4.9824125e-16
0.26269 3.7869385e-14 5.0924110e-16
0.26286 3.7793087e-14 5.0960372e-16
0.26303 3.7150718e-14 4.9711911e-16
0.26320 3.7542596e-14 4.8934931e-16
0.26337 3.7271422e-14 4.7924510e-16
0.26354 3.7868925e-14 4.8745222e-16
0.26371 3.7258754e-14 5.1570120e-16
0.26388 3.7589327e-14 4.8888360e-16
0.26405 3.7346756e-14 5.3147274e-16
0.26422 3.6753886e-14 5.0103873e-16
0.26439 3.6426595e-14 4.8723794e-16
0.26456 3.7798113e-14 5.0217924e-16
0.26473 3.8792191e-14 5.0465823e-16
0.26490 3.9158010e-14 5.0719677e-16
0.26507 3.8536478e-14 5.0182317e-16
0.26524 3.9373012e-14 4.9726510e-16
0.26541 4.1548328e-14 5.0396573e-16
0.26558 4.1136319e-14 5.0197645e-16
0.26575 4.2854185e-14 5.0813537e-16
0.26592 4.2510442e-14 5.0563859e-16
0.26609 4.2702781e-14 5.0520260e-16
0.26626 4.4062471e-14 5.2586432e-16
0.26643 4.2867317e-14 5.4217769e-16
0.26660 4.5383216e-14 5.2662020e-16
0.26677 4.7405020e-14 5.6344561e-16
0.26694 4.8542511e-14 5.3475249e-16
0.26711 4.8650669e-14 5.3485506e-16
0.26728 5.0543548e-14 5.4426252e-16
0.26745 5.2629367e-14 6.7231173e-16
0.26762 5.3450018e-14 5.6132742e-16
0.26779 5.4832956e-14 5.6486775e-16
0.26796 5.5757136e-14 5.6834759e-16
0.26813 5.6648191e-14 5.7652796e-16
0.26830 6.0256479e-14 5.8803183e-16
0.26847 6.1978984e-14 6.1640693e-16
0.26864 6.5379434e-14 7.2500143e-16
0.26881 6.6643646e-14 6.9440365e-16
0.26898 6.9092128e-14 6.8643364e-16
0.26915 7.1430635e-14 7.0830003e-16
0.26932 7.2861015e-14 7.1639460e-16
0.26949 7.4175537e-14 6.5937427e-16
0.26966 7.8213708e-14 6.6079854e-16
0.26983 7.9099271e-14 6.7997265e-16
0.27000 8.1793106e-14 7.0180759e-16
0.27017 8.3412815e-14 6.8337795e-16
0.27034 8.6621222e-14 6.9380821e-16
0.27051 8.9695684e-14 7.0461607e-16
0.27068 9.1898197e-14 7.3877142e-16
0.27085 9.2631527e-14 7.6993433e-16
0.27102 9.3865597e-14 7.3204551e-16
0.27119 9.6065426e-14 7.4100121e-16
0.27136 9.7319214e-14 7.2983729e-16
0.27153 9.8971122e-14 7.4757385e-16
0.27170 1.0002224e-13 7.4656602e-16
0.27187 1.0424431e-13 7.5206129e-16
0.27204 1.0670532e-13 7.5691193e-16
0.27221 1.0839696e-13 7.6220411e-16
0.27238 1.0960108e-13 7.6587188e-16
0.27255 1.1311190e-13 7.8791098e-16
0.27272 1.1488782e-13 7.8399633e-16
0.27289 1.1597287e-13 7.8588827e-16
0.27306 1.1882221e-13 7.9139758e-16
0.27323 1.1809081e-13 7.9018867e-16
0.27340 1.1836928e-13 7.9044422e-16
0.27357 1.2360322e-13 8.0788699e-16
0.27374 1.2386140e-13 8.0501816e-16
0.27391 1.2757888e-13 8.1633061e-16
0.27408 1.3066925e-13 8.2522927e-16
0.27425 1.3244269e-13 8.3294101e-16
0.27442 1.3475610e-13 8.3786995e-16
0.27459 1.3801750e-13 8.4863095e-16
0.27476 1.3731493e-13 8.4283681e-16
0.27493 1.3980772e-13 8.6944608e-16
0.27510 1.4220895e-13 8.6724617e-16
0.27527 1.4346141e-13 8.5358191e-16
0.27544 1.4565770e-13 8.6495232e-16
0.27561 1.4587043e-13 8.6884591e-16
0.27578 1.4783992e-13 8.7655339e-16
0.27595 1.5045926e-13 8.7866655e-16
0.27612 1.5353534e-13 9.1289476e-16
0.27629 1.5321805e-13 9.1903744e-16
0.27646 1.5290920e-13 8.7842510e-16
0.27663 1.5578990e-13 8.7850645e-16
0.27680 1.5864971e-13 8.8974418e-16
0.27697 1.6143129e-13 9.0668488e-16
0.27714 1.6099508e-13 8.8945705e-16
0.27731 1.6306766e-13 8.9626556e-16
0.27748 1.6400586e-13 9.1213837e-16
0.27765 1.6670719e-13 9.1894570e-16
0.27782 1.6860122e-13 9.5426358e-16
0.27799 1.6824325e-13 1.0158971e-15
0.27816 1.7532686e-13 9.2198616e-16
0.27833 1.7698553e-13 9.2879815e-16
0.27850 1.7857633e-13 9.2416995e-16
0.27867 1.7984613e-13 9.2919719e-16
0.27884 1.8054981e-13 9.2636827e-16
0.27901 1.7967261e-13 9.2193133e-16
0.27918 1.7528811e-13 9.1017788e-16
0.27935 1.4902625e-13 8.5039629e-16
0.27952 7.6322049e-14 6.1074764e-16
0.27969 6.8761697e-14 5.8035620e-16
0.27986 9.9135270e-14 7.2308005e-16
0.28000 1.4453775e-13 7.2397355e-16
0.28030 7.9012146e-14 4.6261996e-16
0.28060 1.1339051e-13 5.5146135e-16
0.28090 1.6688856e-13 6.6344574e-16
0.28120 1.6880536e-13 6.6113783e-16
0.28150 1.6935132e-13 6.9122926e-16
0.28180 1.7071233e-13 6.9779059e-16
0.28210 1.7242307e-13 6.8415534e-16
0.28240 1.7383130e-13 6.7548295e-16
0.28270 1.7560506e-13 6.8996925e-16
0.28300 1.7896815e-13 6.7267922e-16
0.28330 1.8420729e-13 6.9675538e-16
0.28360 1.8872955e-13 7.0000019e-16
0.28390 1.9423551e-13 6.9393618e-16
0.28420 1.9484551e-13 7.2580451e-16
0.28450 1.9972157e-13 7.0327250e-16
0.28480 2.0450094e-13 7.1202635e-16
0.28510 1.8956846e-13 7.1730296e-16
0.28540 1.9011838e-13 6.7814539e-16
0.28570 2.1609129e-13 7.3120233e-16
0.28600 2.2156894e-13 7.3665547e-16
0.28630 2.3003967e-13 7.4146823e-16
0.28660 2.3748927e-13 7.4687879e-16
0.28690 2.4151468e-13 7.5892466e-16
0.28720 2.5076005e-13 8.6259798e-16
0.28750 2.5967020e-13 7.8432154e-16
0.28780 2.6939300e-13 8.0510459e-16
0.28810 2.8205779e-13 8.2863579e-16
0.28840 2.9659925e-13 8.4175843e-16
0.28870 3.0993805e-13 8.8299925e-16
0.28900 3.2857594e-13 9.1246492e-16
0.28930 3.4808682e-13 9.1332908e-16
0.28960 3.6714288e-13 9.1095798e-16
0.28990 3.8333444e-13 9.2941340e-16
0.29020 3.9573913e-13 1.0126961e-15
0.29050 4.0733119e-13 9.6487028e-16
0.29080 4.1472353e-13 9.4837395e-16
0.29110 4.2205235e-13 9.3827985e-16
0.29140 4.3155273e-13 9.4793155e-16
0.29170 4.3749633e-13 9.7553244e-16
0.29200 4.5047874e-13 9.9311273e-16
0.29230 4.5945314e-13 9.8713899e-16
0.29260 4.7067563e-13 9.8984014e-16
0.29290 4.7551528e-13 1.0579879e-15
0.29320 4.8657166e-13 1.0013501e-15
0.29350 4.8934258e-13 9.8880973e-16
0.29380 4.9393308e-13 9.7360496e-16
0.29410 4.9999125e-13 9.9068728e-16
0.29440 5.0268902e-13 1.0236757e-15
0.29470 5.0915045e-13 1.0312107e-15
0.29500 5.1950770e-13 9.8503034e-16
0.29530 5.1926983e-13 9.9422896e-16
0.29560 5.2536633e-13 1.0309509e-15
0.29590 5.2772069e-13 9.8940523e-16
0.29620 5.2769112e-13 9.8863959e-16
0.29650 5.2623845e-13 9.9127739e-16
0.29680 5.2794567e-13 9.6734108e-16
0.29710 5.2683563e-13 9.6602812e-16
0.29740 5.3115675e-13 9.7460947e-16
0.29770 5.2219508e-13 1.0285117e-15
0.29800 5.1567218e-13 9.7733450e-16
0.29830 5.0083234e-13 9.7746994e-16
0.29860 4.8393062e-13 9.3371860e-16
0.29890 4.6735316e-13 9.2384065e-16
0.29920 4.5329884e-13 8.8090164e-16
0.29950 4.3686378e-13 8.7907548e-16
0.29980 4.2347944e-13 8.3422207e-16
0.30010 4.1617032e-13 8.4078467e-16
0.30040 4.0619130e-13 8.8867694e-16
0.30070 3.9858965e-13 8.0224875e-16
0.30100 3.9141250e-13 8.0726554e-16
0.30130 3.8847993e-13 8.2708307e-16
0.30160 3.8556644e-13 8.0277957e-16
0.30190 3.8302294e-13 8.2829133e-16
0.30220 3.8292394e-13 8.1281702e-16
0.30250 3.8489881e-13 7.8643135e-16
0.30280 3.8884333e-13 8.5159540e-16
0.30310 3.9274616e-13 7.7943694e-16
